,Name,RA,DEC,SpT,Teff,logg,Fe_H,ref_name
629,HD157881,261.4384583333333,2.111416666666667,K7 V,4065,4.57,0.38,MILES1
630,HD157856,261.49116666666663,-1.6517777777777778,F3V,6330,3.91,-0.14,MILES1
631,HD157919,261.838625,-29.86702777777778,F3III,6926,3.89,0.04,MILES1
632,BD+233130,263.17341666666664,23.736555555555558,G0,5039,2.42,-2.55,MILES1
633,HD159332,263.34508333333326,19.256666666666668,F6 V,6164,3.84,-0.21,MILES1
634,HD159307,263.5350833333333,-3.055611111111111,F8,6198,3.9,-0.73,MILES1
635,HD159482,263.67941666666667,6.014333333333333,G0V,5615,3.92,-1.08,MILES1
636,HD160933,264.1664166666667,69.57072222222222,F9V,5684,3.9,-0.32,MILES1
637,HD160762,264.86620833333325,46.00633333333333,B3IV,19000,3.75,0.1,MILES1
638,HD160693,264.9036249999999,37.183749999999996,G0 V,5768,4.14,-0.61,MILES1
639,HD161074,265.61816666666664,24.564055555555555,K4III,3980,1.73,-0.27,MILES1
640,HD161149,265.84174999999993,14.295166666666667,F5II,6600,2.95,0.55,MILES1
641,HD161096,265.8681249999999,4.5673055555555555,K2III,4550,2.55,0.09,MILES1
642,HD161796,266.23112499999996,50.04430555555555,F3Ib,6666,0.6,-0.3,MILES1
643,HD161227,266.2468333333333,-16.762916666666666,Fm,7522,3.5,0.0,MILES1
644,HD161695,266.417625,31.504666666666665,A0Ib,9950,2.2,-0.03,MILES1
645,HD161797,266.6147083333333,27.720666666666666,G5 IV,5411,3.87,0.16,MILES1
646,HD161817,266.66929166666665,25.74913888888889,A2 VI (HB),7636,2.93,-0.95,MILES1
647,HD162211,267.20479166666667,25.62286111111111,K2III,4514,2.45,0.05,MILES1
648,BD+203603,268.680125,20.27122222222222,F0,6121,4.32,-2.09,MILES1
649,HD164058,269.1515416666666,51.48888888888889,K5 III,3902,1.32,-0.05,MILES1
650,HD163990,269.2022083333333,45.350861111111115,M6Svar,3365,0.7,0.01,MILES1
651,HD163993,269.4411666666666,29.24788888888889,G8 III,5028,2.7,0.03,MILES1
652,HD164136,269.62562499999996,30.18927777777778,F2 II,6799,2.63,-0.3,MILES1
653,HD164349,270.01424999999995,16.750916666666665,K0.5 IIb,4446,1.5,0.39,MILES1
654,HD164353,270.1613333333333,2.9315555555555552,B5 Ib,13493,2.4,,MILES1*
655,HD164432,270.22024999999996,6.268305555555555,B2IV,21311,3.65,-0.33,MILES1
656,HD165195,271.1669583333333,3.7790833333333333,K3p,4471,1.11,-2.15,MILES1
657,HD164975,271.2550833333333,-29.580083333333334,G0Ib/II,6632,2.3,0.28,MILES1
658,HD165341,271.36366666666663,2.5000833333333334,K0V,5158,4.67,0.03,MILES1
659,HD165438,271.56333333333333,-4.75125,K1IV,4862,3.4,0.02,MILES1
660,HD165908,271.7564166666666,30.56213888888889,F7 V,5928,4.24,-0.53,MILES1
661,HD166208,271.86974999999995,43.46188888888889,G8III...,4919,2.52,0.08,MILES1
662,HD165634,272.02074999999996,-28.457083333333333,K0IIICNpvar,4820,2.76,-0.14,MILES1
663,HD166620,272.4058749999999,38.45777777777778,K2 V,4944,4.47,-0.23,MILES1
664,HD166161,272.4194999999999,-8.779333333333334,G5,4905,2.31,-1.25,MILES1
665,HD166285,272.4750416666666,3.1198333333333332,F5V,6348,4.13,-0.16,MILES1
666,HD166460,272.66791666666666,3.3242499999999997,K2III,4424,2.1,0.0,MILES1
667,HD167105,272.7762916666666,50.79233333333333,A0,8550,3.3,-1.84,MILES1
668,HD167006,272.97566666666665,31.40533333333333,M3 III,3640,0.7,0.0,MILES1
669,HD167768,274.22124999999994,-3.007388888888889,G3 III,5235,1.61,-0.67,MILES1
670,HD169027,274.24474999999995,68.74144444444444,A0,11588,3.78,-0.17,MILES1
671,HD168322,274.278375,40.93672222222222,G8.5 IIIb,4792,2.0,-0.4,MILES1
672,HD167665,274.3489583333333,-28.288972222222224,F8V,6080,4.21,-0.21,MILES1
673,HD168720,275.07462499999997,21.961305555555555,M1 III,3810,1.1,0.0,MILES1
674,HD168723,275.3275,-2.898833333333333,K0III-IV,4859,3.13,-0.19,MILES1
675,HD168608,275.3457916666667,-18.860000000000003,F8II,5475,1.0,0.02,MILES1
676,HD170693,276.4964166666667,65.56347222222222,K1.5 III,4394,2.32,-0.38,MILES1
677,HD169985,276.802125,0.1961111111111111,G0III+...,5780,3.24,0.27,MILES1
678,HD170737,277.4754583333333,26.657277777777775,G8III-IV,5150,3.0,-0.67,MILES1
679,HD234677,278.482375,51.71913888888889,K7Vvar,4200,4.5,0.05,MILES1
680,HD171391,278.75995833333326,-10.977194444444445,G8III,5027,2.9,-0.16,MILES1
681,HD171443,278.8017916666666,-8.244083333333332,K3 III,4189,1.84,-0.08,MILES1
682,HD171496,279.0312083333333,-24.43647222222222,G8IV,4700,1.6,-0.91,MILES1
683,HD171999,279.4950833333333,-6.805472222222222,G5,5031,4.65,-0.1,MILES1
684,HD172380,279.52699999999993,39.66833333333333,M4-5 II,3349,0.55,,MILES1*
685,HD172103,279.57916666666665,-1.1129722222222223,F1IV-V,6418,3.68,-0.22,MILES1
686,HD172365,279.90366666666665,5.264277777777778,F8 Ib-II,5800,2.12,-0.36,MILES1
687,HD172958,280.422125,31.617611111111113,B8 V,11300,3.75,,MILES1*
688,HD173524,280.6581249999999,55.53944444444444,B9.5p...,11944,3.78,0.28,MILES1
689,HD173740,280.69541666666663,59.62683333333334,M5 V,3365,4.93,-0.54,MILES1
690,HD172816,280.7295833333333,-19.284194444444445,M5.2 III,3270,0.5,,MILES1*
691,HD173093,280.9634583333333,-6.818111111111111,F7V,6268,4.09,-0.18,MILES1
692,HD173648,281.1931666666666,37.605111111111114,Am,8190,3.9,0.39,MILES1
693,HD173650,281.39841666666666,21.984694444444447,B9p...,9540,3.0,0.12,MILES1
694,HD173667,281.41549999999995,20.546305555555556,F6V,6280,3.97,0.05,MILES1
695,HD175305,281.77683333333334,74.72538888888889,G5 III,4899,2.3,-1.43,MILES1
696,HD173819,281.870625,-5.705138888888889,K0Ibpvar,4421,0.0,-0.88,MILES1
697,HD174567,282.4336666666666,31.629444444444445,A0Vs,10200,3.55,0.15,MILES1
698,HD174912,282.85491666666667,38.626583333333336,F8,5746,4.32,-0.48,MILES1
699,HD175225,282.8955833333333,52.97511111111111,G9IVa,5148,3.36,0.01,MILES1
700,HD174959,282.9021666666667,36.53908333333333,B6IV,14681,4.0,-0.8,MILES1
701,HD174704,283.0275,-9.082666666666666,F1 Vp,7412,3.5,0.6,MILES1
702,HD175535,283.3064166666666,50.708222222222226,G7 IIIa,5066,2.55,-0.09,MILES1
703,HD175588,283.6261666666666,36.89861111111111,M4 II,3550,0.6,,MILES1*
704,HD175865,283.83375,43.94608333333333,M5 III,3420,0.5,0.14,MILES1
705,HD175640,284.0944166666667,-1.799861111111111,B9III,12050,3.9,-0.43,MILES1
706,HD178089,284.48825,77.05083333333333,F2V,6641,4.23,-0.08,MILES1
707,HD175892,284.60345833333326,-22.5295,A1V,8816,4.22,0.0,MILES1
708,HD176301,284.68770833333326,19.79438888888889,B7 III-IV,13100,3.5,,MILES1*
709,HD176232,284.6954999999999,13.906638888888889,A4p(EuCrSr),7701,4.09,0.06,MILES1
710,HD176437,284.7359166666666,32.68955555555555,B9III,10282,3.5,0.2,MILES1
711,HD177463,286.2402916666666,-4.031416666666667,K1III,4560,2.65,-0.25,MILES1
712,HD180711,288.13874999999996,67.66152777777778,G9 III,4800,2.67,-0.12,MILES1
713,HD179761,288.42791666666665,2.2936944444444443,B8II-III,13175,3.27,-0.14,MILES1
714,HD180163,288.43954166666657,39.14597222222222,B2.5IV,17360,3.38,-0.01,MILES1
715,HD181096,289.21412499999997,46.99911111111111,F6IV:,6276,4.09,-0.26,MILES1
716,HD180928,289.75041666666664,-15.536555555555555,K4 III,3969,1.3,-0.35,MILES1
717,HD181470,289.7547916666666,37.44533333333333,A0III,10012,3.58,-0.46,MILES1
718,HD182293,290.80087499999996,20.277944444444444,K3 IVp,4486,3.0,0.18,MILES1
719,HD187216,291.07649999999995,85.36588888888889,R...,3500,0.4,-2.48,MILES1
720,HD182572,291.24249999999995,11.944416666666667,G8 IVvar,5570,4.19,0.31,MILES1
721,HD183324,292.25412499999993,1.9504444444444444,A0V,9260,4.22,-1.5,MILES1
722,CD-2415398,293.08658333333335,-23.853527777777778,F0,6269,2.93,-1.14,MILES1
723,HD185144,293.08995833333336,69.66116666666667,K0 V,5260,4.55,-0.24,MILES1
724,HD338529,293.1329583333333,26.390583333333332,B5,6165,4.06,-2.25,MILES1
725,HD184499,293.3628333333333,33.201861111111114,G0 V,5738,4.02,-0.66,MILES1
726,HD184786,293.42337499999996,49.26230555555556,M4.5III,3467,0.6,-0.04,MILES1
727,HD184406,293.5222916666666,7.378944444444444,K3 III,4520,2.41,0.01,MILES1
728,HD185351,294.15824999999995,44.69494444444444,K0III,4918,3.03,-0.07,MILES1
729,HD185657,294.48629166666666,49.284416666666665,G6V,4710,3.0,-0.45,MILES1
730,HD232078,294.5502916666666,16.807111111111112,K4-5 III-II,3983,0.3,-1.73,MILES1
731,HD185859,295.11799999999994,20.477083333333333,B0.5 Iae,21860,2.8,,MILES1*
732,HD186408,295.45395833333333,50.525055555555554,G2 V,5815,4.3,0.09,MILES1
733,HD186427,295.4665416666666,50.51752777777778,G5 V,5762,4.43,0.07,MILES1
734,HD188119,297.043125,70.26791666666666,G8III,4915,2.61,-0.32,MILES1
735,HD187111,297.16487499999994,-12.12213888888889,G8III/IVw,4259,0.58,-1.83,MILES1
736,HD187879,297.6555416666666,40.59975,B1III,19676,3.4,1.25,MILES1
737,HD187691,297.7568333333333,10.415722222222223,F8 V,6107,4.3,0.11,MILES1
738,HD187921,297.87879166666664,27.46022222222222,K0var,6000,1.0,0.28,MILES1
739,HD188041,298.32804166666665,-3.1144722222222225,A5pvar,8000,4.0,0.11,MILES1
740,HD188650,298.7010416666666,36.995666666666665,Fp,5764,2.9,-0.4,MILES1
741,HD188510,298.79033333333336,10.740944444444443,G5 Vwe,5490,4.69,-1.59,MILES1
742,HD188512,298.8282916666667,6.406750000000001,G8 IVvar,5041,3.04,-0.04,MILES1
743,HD188727,299.00525,16.634805555555555,G5 Ib var,5685,1.6,0.0,MILES1
744,HD188947,299.0765416666666,35.08341666666667,K0IIIvar,4829,2.53,0.01,MILES1
745,HD189005,299.7383333333333,-26.195777777777778,G8II/III,5060,2.78,-0.38,MILES1
746,HD189558,300.2509999999999,-12.255638888888889,G0/G1V,5786,3.85,-1.19,MILES1
747,HD189849,300.2752083333333,27.753583333333335,A4III,7972,3.59,0.08,MILES1
748,HD190360,300.9058333333333,29.896805555555556,G6 IV + M6 V,5441,3.89,0.25,MILES1
749,HD190404,300.9672083333333,23.340722222222222,K1V,5051,4.45,-0.17,MILES1
750,HD190603,301.1507083333333,32.218583333333335,B1.5 Iae,18800,2.41,,MILES1*
751,HD190178,301.206125,-28.273666666666667,F3V,5993,3.0,-1.0,MILES1
752,HD190390,301.2725416666666,-11.599416666666666,F1III,6440,1.55,-1.05,MILES1
753,HD191026,301.5907083333333,35.97247222222222,K0IV,5050,3.49,-0.1,MILES1
754,HD191046,301.62079166666666,36.22663888888889,K0 III,4317,2.01,-0.65,MILES1
755,HD192907,302.22229166666665,77.71141666666666,B9III,10675,3.65,-0.05,MILES1
756,HD345957,302.7006666666666,23.965138888888887,G0Vwe,5702,3.87,-1.51,MILES1
757,HD192577,303.4079166666666,46.74136111111111,K2II+...,4030,1.39,-0.31,MILES1
758,HD192640,303.63345833333335,36.806305555555554,A2V,8030,3.96,-1.19,MILES1
759,HD192909,303.86799999999994,47.714194444444445,K3Ib-II+?,3880,1.34,-0.43,MILES1
760,HD193281,305.11616666666663,-29.197222222222223,A5/A6V,8080,3.58,-1.0,MILES1
761,HD194598,306.5496666666666,9.450111111111111,F7 V-VI,5887,4.27,-1.22,MILES1
762,HD194943,307.2150416666666,-17.813694444444444,F3V,6741,4.25,-0.16,MILES1
763,HD196502,307.8767083333333,74.95461111111112,A0p...,8842,3.9,0.28,MILES1
764,HD195633,308.0999583333333,6.5175833333333335,G0 Vw,6000,3.78,-0.77,MILES1
765,HD195838,308.54875,-13.721083333333333,G0V,6012,4.03,-0.33,MILES1
766,HD196544,309.45466666666664,11.377666666666666,A2V,9164,4.3,0.17,MILES1
767,HD196755,309.7824166666666,10.086194444444445,G5IV+...,5611,3.65,-0.02,MILES1
768,HD197177,310.2605833333333,32.30727777777778,G8IIb,5150,2.3,0.64,MILES1
769,HD197572,310.8507916666666,35.587805555555555,G8Ib,5239,0.4,0.15,MILES1
770,HD197461,310.8647083333333,15.074583333333333,A7IIIp...,7176,3.41,-0.3,MILES1
771,HD198149,311.32237499999997,61.83877777777778,K0 IV,5013,3.19,-0.19,MILES1
772,HD197989,311.5528333333333,33.97025,K0III,4798,2.56,-0.1,MILES1
773,HD197964,311.66458333333327,16.124305555555555,K1IV,4813,3.03,0.17,MILES1
774,HD198183,311.85224999999997,36.490722222222225,B5 V,14315,4.0,,MILES1*
775,HD198001,311.9189583333333,-9.495777777777777,A1V,9470,3.64,0.07,MILES1
776,BD+044551,312.2113333333333,5.199666666666667,F7Vwe,5770,3.87,-1.62,MILES1
777,HD198478,312.23454166666664,46.11413888888889,B3 Iae,14900,2.19,-0.23,MILES1
778,HD199191,313.32629166666663,54.51811111111111,K0 III,4767,2.25,-0.64,MILES1
779,HD199478,313.9575,47.41766666666666,B8 Iae,11200,1.9,,MILES1*
780,HD199799,314.4715833333333,44.78813888888889,M1,3400,0.3,-0.24,MILES1
781,HD200527,315.60083333333336,44.79097222222222,M3Ib-II:,3451,0.7,-0.04,MILES1
782,HD200580,316.03079166666663,2.9944722222222224,F9 V,5774,4.28,-0.65,MILES1
783,HD200905,316.23274999999995,43.927861111111106,K5Ib...,3899,0.91,-0.2,MILES1
784,HD200779,316.33224999999993,7.069305555555555,K6 V,4252,4.63,,MILES1*
785,HD200790,316.3613333333333,5.958194444444445,F8 V,5928,4.13,-0.12,MILES1
786,HD201078,316.62600000000003,31.18466666666667,F7.5II,6157,1.65,0.13,MILES1
787,HD201091,316.72475,38.74941666666667,K5V,4342,4.56,-0.05,MILES1
788,HD201601,317.5854166666666,10.131583333333333,F0p,7657,3.92,0.07,MILES1
789,HD201891,317.99595833333325,17.72772222222222,F8 V-VI,5854,4.45,-1.11,MILES1
790,HD201889,317.998,24.168166666666668,G1V,5618,4.08,-0.95,MILES1
791,HD202109,318.23412499999995,30.226916666666664,G8II...,4914,2.42,-0.04,MILES1
792,HD202447,318.9559583333333,5.247833333333333,G0III+...,5980,3.24,0.09,MILES1
793,HD202671,319.4887083333333,-17.98513888888889,B5II/III,15273,4.2,1.2,MILES1
794,HD203638,321.0399583333333,-20.851861111111113,K0III,4500,2.72,0.02,MILES1
795,HD204041,321.4649166666666,0.5343333333333333,A1IV,8100,4.03,-0.98,MILES1
796,HD204075,321.6667916666666,-22.41133333333333,G4Ibp...,5220,1.55,-0.45,MILES1
797,HD204155,321.67879166666665,5.441638888888889,G5,5608,4.24,-0.9,MILES1
798,HD204613,321.92904166666665,57.32191666666667,G0IIIwsp,5727,3.84,-0.51,MILES1
799,HD205021,322.1649999999999,70.56072222222222,B2IIIvar,26740,4.16,-0.23,MILES1
800,HD204381,322.1808333333333,-21.807166666666667,K0III,5060,3.01,-0.28,MILES1
801,HD204754,322.2197499999999,55.41869444444444,B8III,12923,3.5,-0.28,MILES1
802,HD204543,322.3675416666666,-3.515388888888889,G0,4617,1.31,-1.76,MILES1
803,HD204587,322.51145833333334,-12.510055555555555,M0 V,4035,4.67,,MILES1*
804,HD205435,323.4952083333333,45.591833333333334,G8 III,5071,2.74,-0.16,MILES1
805,HD205153,323.5382916666666,-27.901194444444442,G0 IV,5947,3.7,-0.02,MILES1
806,HD205512,323.69399999999996,38.534055555555554,K1 III,4634,2.57,0.03,MILES1
807,HD206078,324.29341666666664,62.304249999999996,G8 III,4658,2.87,-0.48,MILES1
808,HD206165,324.4800833333333,62.081944444444446,B2 Ib,17760,2.65,-0.33,MILES1
809,HD206952,325.4803749999999,71.31141666666666,K0III,4664,2.33,0.14,MILES1
810,HD206453,325.66462499999994,-18.866333333333333,G8III,5092,3.12,-0.5,MILES1
811,HD207130,325.76683333333324,72.32008333333333,K0III,4733,2.64,-0.05,MILES1
812,HD206826,326.03591666666665,28.74288888888889,F6V,6300,4.32,-0.22,MILES1
813,HD206778,326.0465,9.875,K2Ibvar,4461,1.2,0.04,MILES1
814,HD207260,326.3621666666666,61.120805555555556,A2 Ia,9450,2.09,,MILES1*
815,HD207076,326.63270833333326,-2.21275,M7 III,2750,0.0,,MILES1*
816,HD207330,326.69837499999994,49.309555555555555,B3III,18351,3.49,-0.1,MILES1
817,HD207222,326.7344166666666,21.297444444444444,A0,8542,3.5,-1.15,MILES1
818,HD207673,327.4170416666666,41.14877777777778,A2 Ib,9071,1.39,-0.08,MILES1
819,HD208501,328.7214583333333,56.611222222222224,B8 Ib,12200,2.2,,MILES1*
820,HD208906,329.6701249999999,29.81263888888889,F8 V-VI,5965,4.2,-0.74,MILES1
821,HD209369,329.812375,73.1798888888889,F5V,6288,3.9,-0.28,MILES1
822,HD209459,330.8292916666666,11.386555555555555,B9.5V,10475,3.5,-0.15,MILES1
823,HD209975,331.28662499999996,62.279805555555555,08 Ib,30274,3.3,0.3,MILES1
824,HD210295,332.4227083333333,-13.605416666666667,G8,4769,2.2,-1.39,MILES1
825,HD210424,332.65616666666665,-11.564944444444444,B5III,13860,4.0,-0.26,MILES1
826,HD210745,332.71366666666665,58.20125,K1.5 Ib,4274,-0.2,0.22,MILES1
827,HD210595,332.739625,24.488611111111112,F7Vwe,6270,2.93,-0.72,MILES1
828,HD210705,333.1073333333333,-14.193944444444444,F0V,6806,3.99,-0.21,MILES1
829,HD211075,333.58349999999996,18.02038888888889,K2,4350,1.5,-0.54,MILES1
830,HD212454,335.7507916666666,57.28461111111111,B8III-IV,15512,4.1,0.7,MILES1
831,HD212943,336.96466666666663,4.695666666666667,K0 III,4586,2.81,-0.34,MILES1
832,HD213119,337.28324999999995,9.129027777777779,K5III,3910,1.59,-0.21,MILES1
833,HD213307,337.2885416666666,58.404111111111106,A0,5864,1.65,0.07,MILES1
834,HD213042,337.3135,-30.018416666666667,K5V,4760,4.58,0.25,MILES1
835,HD213470,337.5779166666666,57.22544444444445,A3 Ia,8800,1.38,,MILES1*
836,HD214080,339.02683333333334,-16.387999999999998,B1/B2Ib,22186,3.3,-0.2,MILES1
837,G156-031,339.64083333333326,-15.300805555555556,M7e,2747,5.09,,MILES1*
838,HD214567,339.71912499999996,19.52225,G8II,5038,2.5,0.03,MILES1
839,HD214714,339.8930416666666,37.59280555555556,G3Ib-IICNe,5360,2.64,-0.38,MILES1
840,HD214994,340.4391666666666,29.30763888888889,A1IV,9608,3.65,0.08,MILES1
841,BD+394926,341.5467916666666,40.107305555555556,B8,7261,0.85,-2.52,MILES1
842,HD215648,341.67324999999994,12.172888888888888,F7 V,6167,4.04,-0.32,MILES1
843,HD216228,342.4200833333333,66.20041666666667,K0 III,4768,2.49,0.01,MILES1
844,HD216174,342.44295833333325,55.90277777777778,K1 III,4390,2.23,-0.53,MILES1
845,HD216131,342.5007916666666,24.601583333333334,G8 III,5018,2.78,-0.09,MILES1
846,HD216143,342.6295416666666,-6.91375,G5,4496,1.27,-2.15,MILES1
847,HD216219,342.7172916666666,18.002111111111113,G0IIp,5727,3.36,-0.39,MILES1
848,HD216385,343.10029166666664,9.835666666666667,F7 IV,6179,3.98,-0.35,MILES1
849,HD217382,343.6040416666666,84.34616666666666,K4III,4070,1.78,-0.11,MILES1
850,HD216640,343.6894583333333,-16.271944444444443,K1III,4568,2.74,0.22,MILES1
851,HD216831,343.9354583333333,36.35138888888889,B7III,12923,3.8,0.4,MILES1
852,HD216916,344.09845833333327,41.603861111111115,B2IV,22989,3.9,-0.23,MILES1
853,HD217014,344.36658333333327,20.768833333333333,G5V,5729,4.12,0.11,MILES1
854,HD217107,344.56474999999995,-2.395388888888889,G8IV,5548,4.28,0.31,MILES1
855,HD217754,345.6390416666667,31.781583333333334,F2IV,7074,3.56,0.1,MILES1
856,HD218031,346.04575,50.05208333333333,K0 IIIb,4646,2.52,-0.14,MILES1
857,HD218235,346.5755833333333,18.51775,F6Vs,6490,4.08,0.16,MILES1
858,HD218329,346.7510833333333,9.4095,M1 IIIab,3810,1.1,,MILES1*
859,HD218502,347.1640416666666,-15.053305555555557,F3w,6030,3.76,-1.84,MILES1
860,HD218640,347.47875,-22.45761111111111,A3IV:,5640,3.62,0.27,MILES1
861,HD218804,347.6133333333333,43.54422222222222,F5IV,6261,4.05,-0.23,MILES1
862,HD218857,347.8524583333333,-16.25111111111111,G6w,5082,2.41,-1.93,MILES1
863,HD219134,348.3207083333333,57.16836111111111,K3 Vvar,4717,4.5,0.05,MILES1
864,HD219116,348.376,-17.369083333333332,G8IIIp,5300,3.5,-0.34,MILES1
865,BD+384955,348.4117499999999,39.41738888888889,F6,5163,3.99,-2.42,MILES1
866,HD219449,348.97287499999993,-9.087722222222222,K0 III,4578,2.39,-0.09,MILES1
867,HD219623,349.1762499999999,53.21347222222222,F7 V,6155,4.17,-0.04,MILES1
868,HD219617,349.271,-13.850999999999999,F8w,5878,4.04,-1.39,MILES1
869,HD219615,349.2914166666667,3.282277777777778,G9 III,4830,2.57,-0.42,MILES1
870,HD219734,349.43604166666665,49.01530555555556,M2 III,3730,0.9,0.27,MILES1
871,HD219916,349.65620833333327,68.11144444444444,K0III,5110,3.14,-0.07,MILES1
872,HD219978,349.84904166666666,62.73977777777778,K4.5 Ib,4242,0.8,-0.15,MILES1
873,HD220009,350.08574999999996,5.381305555555556,K2 III,4418,2.25,-0.56,MILES1
874,HD220575,351.1454583333333,41.11291666666667,B8III,12293,3.7,0.5,MILES1
875,BD+592723,351.6368333333333,60.62852777777778,F2,6112,4.17,-2.02,MILES1
876,HD220825,351.733125,1.255611111111111,A0p...,10286,3.7,-0.18,MILES1
877,HD220933,351.91829166666656,25.16727777777778,A0mnp...,10723,3.8,0.8,MILES1
878,HD220954,351.99204166666664,6.379,K1III,4664,2.37,-0.1,MILES1
879,HD221170,352.3700416666667,30.432722222222225,G2IV,4465,1.04,-2.1,MILES1
880,HD221148,352.3836666666666,-4.53275,K3 IIIvar,4643,3.05,0.3,MILES1
881,HD221345,352.8225416666666,39.23619444444444,K0III,4731,2.63,-0.31,MILES1
882,HD221377,352.8321666666666,52.410694444444445,F7Vm,5998,3.8,-1.12,MILES1
883,BD+195116B,352.9674166666666,19.93725,M6 V,2950,5.06,0.1,MILES1
884,HD221756,353.65641666666664,40.236444444444444,A1III,9020,3.91,-0.5,MILES1
885,HD221830,353.87037499999997,31.017166666666665,F9 V,5688,4.16,-0.44,MILES1
886,HD222404,354.83687499999996,77.63227777777777,K1IV,4769,2.98,-0.01,MILES1
887,HD222368,354.9876666666666,5.626277777777778,F7 V,6170,4.09,-0.15,MILES1
888,HD222451,355.1693333333333,36.720777777777776,F1V,6630,4.16,0.0,MILES1
889,G171-010,355.479875,44.17722222222222,M6e,2799,5.12,,MILES1*
890,HD223047,356.5085416666666,46.42027777777778,G5Ib,4990,1.5,0.17,MILES1
891,HD223385,357.2090416666666,62.2145,A3Ia+...,9333,1.0,0.0,MILES1
892,HD223524,357.56137499999994,-9.97413888888889,K0IV,4609,4.2,0.07,MILES1
893,HD223640,357.83891666666665,-18.909166666666664,B9p(SiCrSr),12462,3.55,0.31,MILES1
894,HD224458,359.5260416666666,29.976638888888886,G8III,4722,2.2,-0.49,MILES1
895,BD+612575,359.5440416666666,62.610055555555554,F8 Ib,6222,1.97,0.35,MILES1
896,NGC288-77,13.243333333333332,-26.601666666666667,,4218,0.89,-1.07,MILES1
897,HD020902,51.08070833333333,49.86119444444444,F5 Ib,6527,0.26,-0.05,MILES1
898,Mel22_0296,56.04708333333333,23.379444444444445,G8V,5173,4.57,-0.03,MILES1
899,Mel22_2462,57.45999999999999,23.70583333333333,,5145,4.61,-0.03,MILES1
900,HD025825,61.56720833333332,15.69811111111111,G0 V,5992,4.41,0.13,MILES1
901,HD026736,63.63466666666666,23.574944444444444,G3 V,5657,4.45,0.13,MILES1
902,HD284253,64.13949999999998,21.90747222222222,K0 V,5256,4.55,0.13,MILES1
903,HD027383,64.97858333333332,16.522583333333333,F7 V+?,6098,4.28,0.13,MILES1
904,HD027524,65.38187499999998,21.03988888888889,F5 V,6622,4.28,0.13,MILES1
905,HD027561,65.39495833333332,14.409777777777778,F5 V,6742,4.24,0.13,MILES1
906,HD027962,66.37241666666667,17.92791666666667,A2IV,8850,3.8,0.13,MILES1
907,HD028483,67.57487499999999,19.84058333333333,F6 V,6486,4.3,0.13,MILES1
908,HD028546,67.66204166666667,15.691888888888888,Am,7626,4.11,0.13,MILES1
909,HD029375,69.53933333333332,16.033277777777776,F0 V,7283,4.17,0.13,MILES1
910,HD030034,71.107625,11.146138888888888,F0 V,7634,4.11,0.13,MILES1
911,HD030210,71.50724999999998,11.705583333333333,Am,7954,4.11,0.13,MILES1
912,HD030676,72.59970833333331,17.202666666666666,F8,6108,4.3,0.13,MILES1
913,HD031236,73.74316666666665,19.485388888888888,F3 IV,7397,4.21,0.13,MILES1
914,M79_153,81.03791666666666,-24.57111111111111,,4130,0.79,-1.37,MILES1
915,M79_160,81.03916666666666,-24.558333333333334,,3956,0.52,-1.37,MILES1
916,M79_223,81.07708333333333,-24.529444444444444,,3977,0.64,-1.37,MILES1
917,NGC2420-140,114.60083333333331,21.54888888888889,,4397,1.73,-0.44,MILES1
918,M67_F-108,132.82649999999998,11.75586111111111,GB,4255,1.84,-0.09,MILES1
919,HD107276,184.96091666666663,28.46436111111111,A6 IV-V,7972,4.21,-0.05,MILES1
920,HD107513,185.36141666666666,24.997027777777777,A9 V,7409,4.25,-0.05,MILES1
921,HD109307,188.39258333333333,24.28297222222222,A4 V,8471,4.16,-0.05,MILES1
922,M3_IV-25,205.40125,28.35666666666667,GB,4367,1.27,-1.34,MILES1
923,M3_III-28,205.44083333333333,28.416666666666668,GB,4093,0.75,-1.34,MILES1
924,M3_398,205.51649999999995,28.41911111111111,GB,4541,1.51,-1.34,MILES1
925,M5_III-03,229.59008333333333,2.081638888888889,GB,4031,0.65,-1.11,MILES1
926,M5_II-51,229.60674999999998,2.1169444444444445,GB,4627,1.74,-1.11,MILES1
927,M5_II-76,229.61183333333332,2.125,HB,5974,2.44,-1.11,MILES1
928,M5_II-53,229.62045833333332,2.1169444444444445,HB,9441,2.43,-1.11,MILES1
929,M5_IV-19,229.656625,2.0244999999999997,GB,4113,0.87,-1.11,MILES1
930,M5_IV-86,229.69487499999997,2.0318055555555556,HB,5576,2.44,-1.11,MILES1
931,M5_IV-87,229.69487499999997,2.031833333333333,HB,5864,2.56,-1.11,MILES1
932,M4_LEE-2303,245.8829583333333,-26.40511111111111,,6748,2.51,-1.19,MILES1
933,M13_A-171,250.33166666666662,36.35416666666667,AGB,4566,1.21,-1.39,MILES1
934,M13_B-786,250.34791666666663,36.50472222222222,GB,3891,0.73,-1.39,MILES1
935,M92_IV-114,259.24875,43.22527777777778,GB,4728,1.7,-2.16,MILES1
936,M92_III-13,259.3408333333333,43.21527777777778,GB,4178,0.77,-2.16,MILES1
937,HD170764,277.9722083333333,-19.125083333333333,G1 Ib,6242,1.6,0.17,MILES1
938,HD170820,278.054625,-19.12397222222222,K0 III,4604,1.62,0.17,MILES1
939,NGC6791-R4,290.2075,37.72805555555556,,4072,1.71,0.4,MILES1
940,NGC6791-R5,290.13499999999993,37.73861111111111,,4057,2.32,0.4,MILES1
