,Name,RA,DEC,SpT,Teff,logg,Fe_H,ref_name,Teff_err,logg_err,Fe_H_err
239,HD 12929,31.793374999999997,23.462416666666666,K2III,4425,1.65,-0.21,CFLIB,0.0,0.0,0.0
240,HD 12953,32.16908333333333,58.42361111111111,A1Iae,,,,CFLIB*,0.0,0.0,0.0
241,HD 13475,33.62120833333333,66.52441666666667,B9V+...,,,,CFLIB*,0.0,0.0,0.0
242,HD 13530,33.40141666666666,51.06580555555555,G8III:var,4920,3.16,-0.5,CFLIB,0.0,0.0,0.0
243,HD 13555,33.200374999999994,21.211,F5V,6358,4.07,-0.32,CFLIB,0.0,0.0,0.0
244,HD 13611,33.25,8.846722222222223,G8Iab:,5050,2.22,-0.06,CFLIB,0.0,0.0,0.0
245,HD 13974,34.263458333333325,34.224222222222224,G0.5V,5600,4.5,-0.3,CFLIB,0.0,0.0,0.0
246,HD 14214,34.50599999999999,1.7578055555555556,G0.5IV,6045,4.12,0.06,CFLIB,0.0,0.0,0.0
247,HD 14489,35.58929166666667,55.845666666666666,A2Ia,9000,1.4,-0.26,CFLIB,0.0,0.0,0.0
248,HD 14625,35.418499999999995,-0.1486111111111111,G8III,4437,2.75,0.21,CFLIB,0.0,0.0,0.0
249,HD 14626,35.431999999999995,-0.35133333333333333,K0,4358,2.69,-0.27,CFLIB,0.0,0.0,0.0
250,HD 14770,36.10383333333333,50.00655555555556,G8III,4827,2.14,-0.06,CFLIB,0.0,0.0,0.0
251,HD 14938,36.09712499999999,-3.104027777777778,F5,6164,4.09,-0.37,CFLIB,0.0,0.0,0.0
252,HD 15318,37.03975,8.460055555555554,B9III,,,,CFLIB*,0.0,0.0,0.0
253,HD 15335,37.202041666666666,29.93175,G0V,5857,4.06,-0.22,CFLIB,0.0,0.0,0.0
254,HD 15596,37.72666666666666,17.70386111111111,G5III-IV,4755,2.5,-0.7,CFLIB,0.0,0.0,0.0
255,HD 15798,38.02179166666666,-15.244666666666665,F5V,6436,3.94,-0.25,CFLIB,0.0,0.0,0.0
256,HD 15920,39.50845833333333,72.81824999999999,G8III,5080,2.93,-0.2,CFLIB,0.0,0.0,0.0
257,HD 16458,41.94879166666666,81.44847222222222,G8p...,4500,1.4,-0.36,CFLIB,0.0,0.0,0.0
258,HD 16673,40.05174999999999,-9.452888888888888,F6V,6287,4.37,0.02,CFLIB,0.0,0.0,0.0
259,HD 16895,41.04995833333333,49.22844444444445,F7V,6309,4.3,-0.02,CFLIB,0.0,0.0,0.0
260,HD 17081,41.03062499999999,-13.858694444444444,B7IV,13250,3.8,0.0,CFLIB,0.0,0.0,0.0
261,HD 17361,41.97725,29.247111111111114,K1.5III,4600,2.85,-0.02,CFLIB,0.0,0.0,0.0
262,HD 17378,42.37808333333332,57.08430555555556,A5Ia,,,,CFLIB*,0.0,0.0,0.0
263,HD 17463,42.994791666666664,68.88850000000001,F5Ib...,6222,1.7,-0.12,CFLIB,0.0,0.0,0.0
264,HD 17506,42.67420833333333,55.8955,K3Ib...,3500,1.0,0.09,CFLIB,0.0,0.0,0.0
265,HD 17548,42.21604166666666,-1.509638888888889,F8,5977,4.27,-0.59,CFLIB,0.0,0.0,0.0
266,HD 17925,43.133874999999996,-12.769722222222223,K1V,5091,4.6,0.1,CFLIB,0.0,0.0,0.0
267,HD 18296,44.321999999999996,31.93422222222222,B9p...,11200,3.0,-0.12,CFLIB,0.0,0.0,0.0
268,HD 18322,44.106874999999995,-8.898138888888889,K1III,4600,2.84,-0.23,CFLIB,0.0,0.0,0.0
269,HD 18449,44.76533333333333,35.183138888888884,K2III,4340,2.37,-0.19,CFLIB,0.0,0.0,0.0
270,HD 18474,44.95745833333333,47.22069444444445,G5:III...,4800,2.67,-0.2,CFLIB,0.0,0.0,0.0
271,HD 18768,45.717791666666656,47.11055555555556,F8,5725,4.04,-0.62,CFLIB,0.0,0.0,0.0
272,HD 18778,47.92779166666666,81.47072222222222,A7III-IV,8690,4.0,0.26,CFLIB,0.0,0.0,0.0
273,HD 19476,47.37404166666666,44.85755555555556,K0III,4940,3.08,0.04,CFLIB,0.0,0.0,0.0
274,HD 19510,47.12866666666666,10.44588888888889,A0,6109,2.6,-2.5,CFLIB,0.0,0.0,0.0
275,HD 19656,47.82241666666666,39.611583333333336,K0III,4540,2.71,-0.1,CFLIB,0.0,0.0,0.0
276,HD 19787,47.907374999999995,19.726666666666667,K2III,4810,2.93,-0.03,CFLIB,0.0,0.0,0.0
277,HD 19994,48.1935,-1.1961111111111111,F8V,6104,4.1,0.09,CFLIB,0.0,0.0,0.0
278,HD 20084,53.08387499999999,84.91102777777779,G3IIp+...,5000,,,CFLIB*,0.0,0.0,0.0
279,HD 20123,49.05083333333333,50.937666666666665,G5Iab:,4901,,,CFLIB*,0.0,0.0,0.0
280,HD 20468,49.68258333333332,34.22263888888889,K2II,4150,0.35,-0.23,CFLIB,0.0,0.0,0.0
281,HD 20618,49.98249999999999,27.07113888888889,G6IV,,,,CFLIB*,0.0,0.0,0.0
282,HD 20797,51.169,64.586,M0Iab:,,,,CFLIB*,0.0,0.0,0.0
283,HD 20893,50.6885,20.742055555555556,K3III,4250,0.85,-0.13,CFLIB,0.0,0.0,0.0
284,HD 20902,51.08070833333333,49.86116666666667,F5Iab:,,,,CFLIB*,0.0,0.0,0.0
285,HD 22049,53.23266666666666,-9.45825,K2V,5110,4.38,-0.14,CFLIB,0.0,0.0,0.0
286,HD 22211,53.70449999999999,6.417694444444445,G0,5616,3.15,-0.31,CFLIB,0.0,0.0,0.0
287,HD 22468,54.197041666666664,0.58775,G9V,,,,CFLIB*,0.0,0.0,0.0
288,HD 22484,54.21824999999999,0.40166666666666667,F9IV-V,5981,4.15,-0.11,CFLIB,0.0,0.0,0.0
289,HD 23183,55.946708333333326,19.665027777777777,G8III,4582,1.75,-0.5,CFLIB,0.0,0.0,0.0
290,HD 23249,55.81208333333333,-9.763388888888889,K0IV,5305,3.95,0.05,CFLIB,0.0,0.0,0.0
291,HD 23841,57.12820833333332,9.645944444444444,K1III,4500,1.3,-0.9,CFLIB,0.0,0.0,0.0
292,HD 24398,58.532999999999994,31.88363888888889,B1Iab:,,,,CFLIB*,0.0,0.0,0.0
293,HD 24421,58.90449999999999,52.22683333333334,F5,5986,4.1,-0.37,CFLIB,0.0,0.0,0.0
294,HD 24760,59.463458333333335,40.010222222222225,B0.5V+...,,,,CFLIB*,0.0,0.0,0.0
295,HD 25173,61.850083333333316,75.17505555555556,F8V,5867,4.07,-0.62,CFLIB,0.0,0.0,0.0
296,HD 25291,61.11316666666665,59.155499999999996,F0II,7600,1.5,0.11,CFLIB,0.0,0.0,0.0
297,HD 25329,60.812499999999986,35.27327777777778,K1V...,4840,4.85,-1.68,CFLIB,0.0,0.0,0.0
298,HD 25457,60.65308333333332,-0.26891666666666664,F5V,6162,4.28,-0.11,CFLIB,0.0,0.0,0.0
299,HD 25604,61.17383333333333,22.081916666666668,K0III,4700,2.77,0.01,CFLIB,0.0,0.0,0.0
300,HD 25621,61.041124999999994,2.826944444444444,F6IV,6301,3.97,0.04,CFLIB,0.0,0.0,0.0
301,HD 25642,61.64599999999999,50.35125,A0IVn,,,,CFLIB*,0.0,0.0,0.0
302,HD 25940,62.165375,47.712500000000006,B3Ve,,,,CFLIB*,0.0,0.0,0.0
303,HD 25975,62.064125,37.7275,K1III,4941,3.4,-0.2,CFLIB,0.0,0.0,0.0
304,HD 26297,62.26424999999999,-15.89086111111111,G5/G6IVw,4450,1.18,-1.68,CFLIB,0.0,0.0,0.0
305,HD 26574,62.96641666666666,-6.837583333333333,F2II-III,7050,1.5,0.07,CFLIB,0.0,0.0,0.0
306,HD 26965,63.818,-7.652861111111111,K1V,5200,4.31,-0.25,CFLIB,0.0,0.0,0.0
307,HD 27022,65.16804166666665,65.14044444444446,G5IIb,5275,2.6,0.29,CFLIB,0.0,0.0,0.0
308,HD 27295,64.85874999999999,21.142305555555556,B9IV,12000,4.25,-0.75,CFLIB,0.0,0.0,0.0
309,HD 27348,65.10266666666666,34.566722222222225,G8III,4875,2.55,0.04,CFLIB,0.0,0.0,0.0
310,HD 27371,64.94833333333331,15.627638888888889,K0III,4900,2.6,0.13,CFLIB,0.0,0.0,0.0
311,HD 27382,65.08841666666666,27.35075,K1III,4480,2.67,-0.37,CFLIB,0.0,0.0,0.0
312,HD 27697,65.73370833333331,17.542527777777778,K0III,4875,2.4,0.06,CFLIB,0.0,0.0,0.0
313,HD 27971,66.52629166666667,31.438916666666668,K1III,4860,2.82,-0.08,CFLIB,0.0,0.0,0.0
314,HD 28099,66.66716666666666,16.74688888888889,G2V,5761,4.5,0.17,CFLIB,0.0,0.0,0.0
315,HD 28100,66.65154166666666,14.713777777777777,G7IIIa,4830,2.65,-0.28,CFLIB,0.0,0.0,0.0
316,HD 28292,67.10987499999999,16.35966666666667,K2III,4520,2.58,-0.17,CFLIB,0.0,0.0,0.0
317,HD 28305,67.15416666666665,19.180444444444447,G9.5III,4820,2.77,0.04,CFLIB,0.0,0.0,0.0
318,HD 28307,67.14375,15.962194444444444,K0IIIb,4960,3.17,0.04,CFLIB,0.0,0.0,0.0
319,HD 28527,67.640125,16.194027777777777,A6IV,,,,CFLIB*,0.0,0.0,0.0
320,HD 28978,68.53445833333332,5.568611111111111,A2Vs,9164,3.7,0.14,CFLIB,0.0,0.0,0.0
321,HD 29139,68.98016666666666,16.509305555555557,K5III,3850,0.55,-0.1,CFLIB,0.0,0.0,0.0
322,HD 29574,69.73220833333332,-13.346694444444445,G8/K0IIIw.,4300,0.4,-1.88,CFLIB,0.0,0.0,0.0
323,HD 29613,69.83212499999999,-14.359194444444444,K0III,4656,2.7,-0.26,CFLIB,0.0,0.0,0.0
324,HD 29645,70.45941666666667,38.28019444444444,G0V,6028,4.06,0.06,CFLIB,0.0,0.0,0.0
325,HD 29763,70.56124999999999,22.956916666666665,B3V,,,,CFLIB*,0.0,0.0,0.0
326,HD 30562,72.15162499999998,-5.674055555555556,F8V,5886,3.98,0.14,CFLIB,0.0,0.0,0.0
327,HD 30614,73.51254166666666,66.34266666666666,O9.5Iae,29647,3.05,0.3,CFLIB,0.0,0.0,0.0
328,HD 30652,72.46004166666665,6.961277777777778,F6V,6380,4.4,0.02,CFLIB,0.0,0.0,0.0
329,HD 30739,72.65299999999999,8.900166666666667,A1Vn,,,,CFLIB*,0.0,0.0,0.0
330,HD 30743,72.42599999999999,-13.769666666666668,F3/F5V,6425,4.11,-0.33,CFLIB,0.0,0.0,0.0
331,HD 30812,72.70570833333332,-0.09497222222222222,K1III,4668,2.34,0.05,CFLIB,0.0,0.0,0.0
332,HD 30814,72.54841666666665,-16.217166666666664,K0III,4840,2.97,-0.07,CFLIB,0.0,0.0,0.0
333,HD 30834,73.15825000000001,36.70319444444445,K3III,4130,1.86,-0.37,CFLIB,0.0,0.0,0.0
334,HD 31295,73.72387499999999,10.150833333333333,A0V,8970,4.25,-0.85,CFLIB,0.0,0.0,0.0
335,HD 31421,74.09279166666666,13.514472222222222,K2IIIb,4400,2.56,-0.1,CFLIB,0.0,0.0,0.0
336,HD 31996,74.90145833333332,-14.80625,CIIe...,2389,,0.2,CFLIB,0.0,0.0,0.0
337,HD 32147,75.20416666666667,-5.753666666666667,K3V,4625,4.55,0.28,CFLIB,0.0,0.0,0.0
338,HD 32356,76.62379166666665,61.16975,K5II,,,,CFLIB*,0.0,0.0,0.0
339,HD 32736,76.34883333333332,1.177638888888889,CII...,2681,,0.0,CFLIB,0.0,0.0,0.0
340,HD 32923,76.86254166666666,18.645055555555555,G4V,5727,3.98,-0.2,CFLIB,0.0,0.0,0.0
341,HD 33111,76.96245833333332,-5.086444444444444,A3III,,,,CFLIB*,0.0,0.0,0.0
342,HD 33256,77.18208333333332,-4.456194444444445,F2V,6442,4.05,-0.3,CFLIB,0.0,0.0,0.0
343,HD 33276,77.42483333333332,15.597222222222223,F2IV,7099,3.3,0.29,CFLIB,0.0,0.0,0.0
344,HD 33608,77.82991666666666,-2.4907777777777778,F5V,6596,4.15,0.26,CFLIB,0.0,0.0,0.0
345,HD 33751,78.09862499999998,0.02408333333333333,K0,4536,2.74,0.09,CFLIB,0.0,0.0,0.0
346,HD 33904,78.23291666666665,-16.205472222222223,B9IV:...,12800,3.85,-0.05,CFLIB,0.0,0.0,0.0
347,HD 33959,78.851625,32.68761111111111,A9IV...,7670,3.55,0.0,CFLIB,0.0,0.0,0.0
348,HD 34255,80.09420833333333,62.65372222222222,K4Iab:,3000,,-0.23,CFLIB,0.0,0.0,0.0
349,HD 34334,79.54404166666666,33.371611111111115,K2.5IIIb,4180,2.12,-0.46,CFLIB,0.0,0.0,0.0
350,HD 34411,79.78529166666665,40.09905555555556,G1.5IV-V,5889,4.12,-0.03,CFLIB,0.0,0.0,0.0
351,HD 34578,80.00383333333332,33.95805555555556,A5II,8300,1.85,0.16,CFLIB,0.0,0.0,0.0
352,HD 34797,79.82629166666665,-18.509555555555554,B8/B9IV:,14000,4.5,-0.6,CFLIB,0.0,0.0,0.0
353,HD 34816,79.89383333333332,-13.176777777777778,B0.5IV,29890,4.22,-0.24,CFLIB,0.0,0.0,0.0
354,HD 35296,81.10608333333333,17.38352777777778,F8V,6152,4.36,0.0,CFLIB,0.0,0.0,0.0
355,HD 35369,80.98679166666666,-7.808055555555556,G8III,4850,2.24,-0.19,CFLIB,0.0,0.0,0.0
356,HD 35410,81.12045833333333,-0.8913333333333333,G9III-IV,4890,3.16,-0.28,CFLIB,0.0,0.0,0.0
357,HD 35468,81.28275,6.349694444444444,B2III,22570,3.72,-0.25,CFLIB,0.0,0.0,0.0
358,HD 35497,81.57295833333333,28.607444444444447,B7III,13622,3.8,-0.1,CFLIB,0.0,0.0,0.0
359,HD 35620,81.91204166666667,34.47588888888889,K3IIICN+..,4200,1.5,0.05,CFLIB,0.0,0.0,0.0
360,HD 36130,84.3895,74.68877777777779,G0,5986,4.4,0.15,CFLIB,0.0,0.0,0.0
361,HD 36389,83.053125,18.59422222222222,M2Iab:,3706,0.7,0.11,CFLIB,0.0,0.0,0.0
362,HD 36673,83.18258333333333,-17.822277777777778,F0Ib,7400,1.1,0.04,CFLIB,0.0,0.0,0.0
363,HD 36861,83.78416666666665,9.934722222222222,O8III,,,,CFLIB*,0.0,0.0,0.0
364,HD 37043,83.85824999999998,-5.909888888888889,O9III,,,,CFLIB*,0.0,0.0,0.0
365,HD 37088,84.11429166666666,14.65413888888889,G0,5856,4.35,0.1,CFLIB,0.0,0.0,0.0
366,HD 37160,84.22662499999998,9.290666666666667,K0IIIb,4900,2.46,-0.5,CFLIB,0.0,0.0,0.0
367,HD 37216,84.96812499999999,52.8975,G5,5527,4.9,-0.02,CFLIB,0.0,0.0,0.0
368,HD 37269,84.65870833333331,30.492416666666667,B9.5V+...,,,,CFLIB*,0.0,0.0,0.0
369,HD 37394,85.33475,53.48105555555556,K1V,5196,4.5,-0.2,CFLIB,0.0,0.0,0.0
370,HD 37828,85.22770833333333,-11.200055555555554,K0,4350,1.2,-1.42,CFLIB,0.0,0.0,0.0
371,HD 37984,85.61929166666665,1.474638888888889,K1III,4370,2.49,-0.55,CFLIB,0.0,0.0,0.0
372,HD 37986,85.47370833333332,-15.630555555555556,G8/K0IV,5455,4.4,0.27,CFLIB,0.0,0.0,0.0
373,HD 38656,87.2935,39.18108333333333,G8III,4910,2.77,-0.27,CFLIB,0.0,0.0,0.0
374,HD 38674,86.91604166666666,4.852583333333333,K2,4099,1.78,-0.43,CFLIB,0.0,0.0,0.0
375,HD 38899,87.38720833333332,12.651333333333334,B9IV,10850,4.1,-0.05,CFLIB,0.0,0.0,0.0
376,HD 39003,87.87249999999999,39.148472222222225,G9.5III,4550,1.9,-0.04,CFLIB,0.0,0.0,0.0
377,HD 39118,87.62512499999998,2.0246944444444446,G8III+...,4546,1.93,-0.31,CFLIB,0.0,0.0,0.0
378,HD 39225,88.16704166666666,33.91747222222222,M1.5II-III,,,,CFLIB*,0.0,0.0,0.0
379,HD 39283,88.71158333333332,55.706944444444446,A2V,4000,1.3,-0.12,CFLIB,0.0,0.0,0.0
380,HD 39587,88.59575,20.276166666666665,G0V,5953,4.46,-0.03,CFLIB,0.0,0.0,0.0
381,HD 39801,88.79295833333333,7.407055555555556,M1,3540,0.0,0.05,CFLIB,0.0,0.0,0.0
382,HD 39833,88.75816666666667,-0.5079722222222223,G0III,5767,4.06,0.04,CFLIB,0.0,0.0,0.0
383,HD 39853,88.68179166666665,-11.774194444444445,K5III,3837,1.6,-0.3,CFLIB,0.0,0.0,0.0
384,HD 39866,89.14070833333332,28.94227777777778,A2II,10080,1.95,0.01,CFLIB,0.0,0.0,0.0
385,HD 40035,89.88183333333332,54.284666666666666,K0III,4840,2.85,-0.15,CFLIB,0.0,0.0,0.0
386,HD 40111,89.49858333333333,25.953916666666665,B0.5II,,,,CFLIB*,0.0,0.0,0.0
387,HD 40136,89.10120833333332,-14.167694444444443,F1V,6939,4.23,-0.13,CFLIB,0.0,0.0,0.0
388,HD 40183,89.88216666666666,44.94744444444444,A2IV+...,8842,3.7,0.0,CFLIB,0.0,0.0,0.0
389,HD 40239,89.98375,45.93672222222222,M3II,,,,CFLIB*,0.0,0.0,0.0
390,HD 40460,90.02516666666666,27.272194444444445,K1III,4541,2.0,-0.5,CFLIB,0.0,0.0,0.0
391,HD 40536,89.76795833333333,-9.558250000000001,A6m,,,,CFLIB*,0.0,0.0,0.0
392,HD 40801,90.82483333333332,42.91155555555555,K0II,4740,2.94,-0.04,CFLIB,0.0,0.0,0.0
393,HD 41117,90.97991666666665,20.138444444444445,B2Iaevar,,,,CFLIB*,0.0,0.0,0.0
394,HD 41330,91.53558333333332,35.38775,G0V,5917,4.14,-0.24,CFLIB,0.0,0.0,0.0
395,HD 41597,92.49587499999998,58.935694444444444,G8III,4600,2.68,-0.54,CFLIB,0.0,0.0,0.0
396,HD 41636,92.09641666666666,41.05572222222222,G9III,4755,1.7,-0.3,CFLIB,0.0,0.0,0.0
397,HD 41640,91.78845833333332,16.556083333333333,F5,6004,4.37,-0.62,CFLIB,0.0,0.0,0.0
398,HD 41692,91.66141666666665,-4.193833333333334,B5IV,14400,3.12,-0.42,CFLIB,0.0,0.0,0.0
399,HD 42475,92.96420833333333,21.868222222222222,M1Iab:,4000,0.7,-0.36,CFLIB,0.0,0.0,0.0
400,HD 42543,93.07958333333332,22.908527777777778,M1Ia-ab,3789,0.0,-0.42,CFLIB,0.0,0.0,0.0
401,HD 43039,93.84454166666666,29.498083333333334,G8.5IIIb,4690,2.81,-0.33,CFLIB,0.0,0.0,0.0
402,HD 43042,93.71199999999999,19.156444444444443,F6V,6587,4.27,0.04,CFLIB,0.0,0.0,0.0
403,HD 43232,93.71387499999999,-6.274777777777778,K1.5III,4270,2.22,-0.18,CFLIB,0.0,0.0,0.0
404,HD 43247,93.93733333333333,12.551055555555557,B9II-III,,,,CFLIB*,0.0,0.0,0.0
405,HD 43318,93.89279166666667,-0.5121944444444444,F6V,6347,4.07,-0.17,CFLIB,0.0,0.0,0.0
406,HD 43380,94.57029166666665,46.36044444444445,K2III,4577,2.34,0.15,CFLIB,0.0,0.0,0.0
407,HD 43384,94.24462499999998,23.740916666666667,B3Ib,,,,CFLIB*,0.0,0.0,0.0
408,HD 43827,94.42383333333332,-16.815916666666666,K1III,4282,2.07,0.03,CFLIB,0.0,0.0,0.0
409,HD 43947,94.91737499999999,16.01325,F8V,5945,4.28,-0.3,CFLIB,0.0,0.0,0.0
410,HD 44007,94.70220833333332,-14.84538888888889,G5IV:w...,4850,2.0,-1.71,CFLIB,0.0,0.0,0.0
411,HD 44033,95.01758333333332,14.65113888888889,K3Iab:,3950,1.13,0.03,CFLIB,0.0,0.0,0.0
412,HD 44478,95.74012499999999,22.513583333333333,M3III,3450,1.0,0.0,CFLIB,0.0,0.0,0.0
413,HD 44537,96.22458333333333,49.28788888888889,M0Iab:,3055,,0.08,CFLIB,0.0,0.0,0.0
414,HD 44769,95.94204166666667,4.592861111111111,A5IV,,,,CFLIB*,0.0,0.0,0.0
415,HD 44951,96.04299999999999,-11.530083333333334,K3III,4292,2.2,-0.11,CFLIB,0.0,0.0,0.0
416,HD 45282,96.66987499999999,3.4249444444444443,G0,5280,3.12,-1.52,CFLIB,0.0,0.0,0.0
417,HD 45410,97.69629166666665,58.162638888888885,K0III-IV,4838,2.34,0.17,CFLIB,0.0,0.0,0.0
418,HD 45412,97.14204166666666,30.49302777777778,F8Ibvar,6632,1.5,0.1,CFLIB,0.0,0.0,0.0
419,HD 45674,97.19608333333332,-0.5724166666666667,F0,5175,1.2,-0.42,CFLIB,0.0,0.0,0.0
420,HD 46184,97.84599999999999,-12.391944444444444,K1III,4332,2.2,0.17,CFLIB,0.0,0.0,0.0
421,HD 46317,99.06304166666665,58.10677777777778,F5,6216,4.29,-0.24,CFLIB,0.0,0.0,0.0
422,HD 46480,99.42245833333332,61.48122222222222,G8IV-V,4755,2.5,-0.5,CFLIB,0.0,0.0,0.0
423,HD 46588,101.55895833333332,79.56480555555555,F8V,6300,4.6,-0.1,CFLIB,0.0,0.0,0.0
424,HD 46687,99.13683333333331,38.445499999999996,CII...,2831,,0.2,CFLIB,0.0,0.0,0.0
425,HD 46703,99.46845833333333,53.51722222222222,F7IVw,6000,0.4,-1.7,CFLIB,0.0,0.0,0.0
426,HD 47105,99.42791666666666,16.39925,A0IV,9260,3.6,-0.12,CFLIB,0.0,0.0,0.0
427,HD 47205,99.17099999999998,-19.25588888888889,K1III+...,4675,2.55,0.05,CFLIB,0.0,0.0,0.0
428,HD 47731,100.33708333333333,28.196638888888888,G5Ib,4990,1.0,-0.16,CFLIB,0.0,0.0,0.0
429,HD 47839,100.24441666666665,9.89575,O7Ve,,,,CFLIB*,0.0,0.0,0.0
430,HD 48329,100.98304166666667,25.13111111111111,G8Ib,4150,0.8,0.2,CFLIB,0.0,0.0,0.0
431,HD 48432,101.70629166666664,57.16916666666666,K0III,4840,2.54,-0.16,CFLIB,0.0,0.0,0.0
432,HD 48433,100.99704166666666,13.228027777777777,K1III,4425,1.35,-0.24,CFLIB,0.0,0.0,0.0
433,HD 48682,101.68475,43.57741666666667,G0V,5727,,0.15,CFLIB,0.0,0.0,0.0
434,HD 48737,101.32233333333332,12.895583333333333,F5IV,,,,CFLIB*,0.0,0.0,0.0
435,HD 48781,101.91491666666664,48.78947222222222,K1III,5663,2.0,-0.24,CFLIB,0.0,0.0,0.0
436,HD 49178,102.22437499999998,37.50513888888889,G0,5683,4.45,0.01,CFLIB,0.0,0.0,0.0
437,HD 49368,102.09291666666665,5.541666666666667,S...,3700,1.0,-0.45,CFLIB,0.0,0.0,0.0
438,HD 49520,102.69141666666664,41.78122222222222,K3III,4300,2.35,0.0,CFLIB,0.0,0.0,0.0
439,HD 49732,102.96208333333331,41.57630555555556,F8,6260,4.15,-0.7,CFLIB,0.0,0.0,0.0
440,HD 50420,103.81108333333331,43.91002777777778,A9III,7412,3.4,0.3,CFLIB,0.0,0.0,0.0
441,HD 50692,103.82779166666666,25.375694444444445,G0V,,,,CFLIB*,0.0,0.0,0.0
442,HD 51309,104.03425,-17.05425,B3Ib/II,17390,2.7,-0.17,CFLIB,0.0,0.0,0.0
443,HD 51440,104.76187499999999,38.052305555555556,K2III,4243,2.34,-0.3,CFLIB,0.0,0.0,0.0
444,HD 51530,104.69754166666665,26.081083333333332,F7V,6025,3.94,-0.56,CFLIB,0.0,0.0,0.0
445,HD 52711,105.87691666666665,29.337083333333332,G4V,5890,4.31,-0.16,CFLIB,0.0,0.0,0.0
446,HD 54322,107.30624999999999,19.04263888888889,G5,5894,4.55,0.15,CFLIB,0.0,0.0,0.0
447,HD 54662,107.334375,-10.346555555555556,O7III,,,,CFLIB*,0.0,0.0,0.0
448,HD 54717,107.83116666666666,33.11186111111111,F5,6350,4.26,-0.44,CFLIB,0.0,0.0,0.0
449,HD 54719,107.78487499999999,30.245166666666666,K2III,4350,2.17,0.02,CFLIB,0.0,0.0,0.0
450,HD 54810,107.55699999999999,-4.237111111111111,K0III,4697,2.35,-0.33,CFLIB,0.0,0.0,0.0
451,HD 55280,108.97874999999999,59.63747222222222,K2III,4623,2.54,0.08,CFLIB,0.0,0.0,0.0
452,HD 55575,108.95891666666665,47.23997222222222,G0V,5963,4.48,-0.28,CFLIB,0.0,0.0,0.0
453,HD 56986,110.03074999999998,21.982333333333333,F0IV,,,,CFLIB*,0.0,0.0,0.0
454,HD 57264,110.51091666666665,36.76058333333334,G8III,4620,2.95,-0.39,CFLIB,0.0,0.0,0.0
455,HD 57651,110.60162499999998,5.6090277777777775,K5,3714,1.49,-0.57,CFLIB,0.0,0.0,0.0
456,HD 57669,111.03529166666665,40.67238888888889,K0IIIa,4440,2.5,0.06,CFLIB,0.0,0.0,0.0
457,HD 57727,110.86879166666665,25.050527777777777,G8III,4966,2.8,-0.16,CFLIB,0.0,0.0,0.0
458,HD 58207,111.43166666666666,27.798083333333334,G9IIIb,4725,2.15,-0.07,CFLIB,0.0,0.0,0.0
459,HD 58343,111.16745833333331,-16.201472222222222,B2Vne,20160,3.75,0.89,CFLIB,0.0,0.0,0.0
460,HD 58526,111.46333333333332,-5.774972222222222,G3Ib,,,,CFLIB*,0.0,0.0,0.0
461,HD 58551,111.70937499999998,21.53563888888889,F6V,6184,4.17,-0.55,CFLIB,0.0,0.0,0.0
462,HD 58855,112.48316666666665,49.67247222222222,F6V,6286,4.31,-0.31,CFLIB,0.0,0.0,0.0
463,HD 58946,112.27799999999999,31.784555555555556,F0V,,,,CFLIB*,0.0,0.0,0.0
464,HD 59380,112.35683333333331,-7.551166666666666,F8V,6280,4.27,-0.17,CFLIB,0.0,0.0,0.0
465,HD 59881,113.02479166666666,1.9144722222222221,F0III,7636,3.07,0.19,CFLIB,0.0,0.0,0.0
466,HD 59984,113.02399999999999,-8.881333333333334,F5V,5976,4.18,-0.75,CFLIB,0.0,0.0,0.0
467,HD 60179,113.64958333333331,31.888333333333332,A1V,10286,4.0,0.98,CFLIB,0.0,0.0,0.0
468,HD 61064,114.31954166666667,-4.110972222222222,F6III,6380,3.21,0.44,CFLIB,0.0,0.0,0.0
469,HD 61295,114.97537499999999,32.00972222222222,F6II,6925,3.0,0.25,CFLIB,0.0,0.0,0.0
470,HD 61935,115.31179166666665,-9.55113888888889,G9III,4725,2.1,-0.09,CFLIB,0.0,0.0,0.0
471,HD 62301,116.23412499999999,39.55636111111111,F8V,5895,4.19,-0.69,CFLIB,0.0,0.0,0.0
472,HD 62509,116.32895833333332,28.026194444444442,K0IIIb,4750,2.75,-0.01,CFLIB,0.0,0.0,0.0
473,HD 63302,116.91054166666665,-15.990694444444443,K3Iab/Ib,4500,0.2,0.17,CFLIB,0.0,0.0,0.0
474,HD 63333,117.32854166666665,24.488722222222222,F5,6057,4.23,-0.39,CFLIB,0.0,0.0,0.0
475,HD 63352,117.25766666666665,13.371861111111112,K0,4226,2.2,-0.31,CFLIB,0.0,0.0,0.0
476,HD 63410,117.44879166666665,26.263833333333334,G8III,4755,2.5,-0.5,CFLIB,0.0,0.0,0.0
477,HD 63791,118.61966666666666,62.13633333333333,G0,4700,1.7,-1.81,CFLIB,0.0,0.0,0.0
478,HD 64238,118.07866666666665,-14.846166666666667,F2IV/V,,,,CFLIB*,0.0,0.0,0.0
479,HD 64937,119.13216666666666,6.406416666666667,K5,3737,1.07,-0.61,CFLIB,0.0,0.0,0.0
480,HD 65583,120.13387499999997,29.21236111111111,G8V,5500,5.0,-0.64,CFLIB,0.0,0.0,0.0
481,HD 65714,120.23279166666666,25.392833333333332,G8III:,4810,1.5,0.34,CFLIB,0.0,0.0,0.0
482,HD 65900,120.307875,4.879833333333334,A1V,9692,4.0,0.24,CFLIB,0.0,0.0,0.0
