ID,specname,ra,dec,l,b,rv,Teff,logg,FeH,snri,spt,CaOH,CaH1,CaH2,CaH3,TiO5,ZetaL07,ZetaD12,ZetaL13,ZetaZ19,source,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,astrometric_gof_al,astrometric_excess_noise_sig,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_mean_flux_over_error,phot_rp_mean_mag,bp_rp,ruwe,rest,ResFlag,ModFlag,flag,Vtotal,Z,U,V,W
371905030,spec-57312-GAC081N20M1_sp05-030,80.885854,19.555069,185.2381588920409,-9.275606311885033,260.0,3817.0,5.27,-1.0,28.4,0,0.8613683059999999,0.8188825240000001,0.741490312,0.8659681290000001,0.8988137409999999,0.533587559,0.40251106299999995,0.591562275,0.441441233,lamost,3.563135789,0.20408524,82.12854882,0.470673319,-78.55684941,0.420706979,0.07832084,0.0,690.253,17.574755,51.153636999999996,18.586824,172.93155,16.573845000000002,2.0129794999999997,0.94583356,279.90639076958803,1.0,1.0,1.0,300.6972315744605,-30.11620110909649,-236.61666078366198,-158.00910865902358,-1.1477406278066056
15601011,spec-55910-GAC_078N28_M1_sp01-011,81.160441,26.778414,179.3140624797285,-5.0673883685631775,-122.0,3840.0,5.02,-0.65,10.6,-1,0.852633912,0.771502412,0.805632693,0.919736653,0.9212938979999999,0.7760706829999999,0.42682891100000003,0.751406809,0.540290186,lamost,2.402766357,0.14039453,8.996532051,0.197637602,-10.9127823,0.146310587,2.6603706000000003,2.258244306,967.3515,16.845016,52.68355,18.067917,216.94109,15.738047,2.3298702000000002,1.0632278999999998,413.43861438339997,1.0,1.0,0.0,124.64127815224495,-21.51793809417264,131.56644366181405,-16.790023091559338,20.686589154373255
1400699793323354112,spSpec-52674-1244-292,81.718627,-0.4126407,203.31446288301288,-18.92077251104111,45.0,3700.0,5.5,0.0,7.9,2,0.596025994,0.8719903659999999,0.524981165,0.707479416,0.653516877,0.714773792,0.688166232,0.738107477,0.674457358,sdss,-0.865233829,1.648055744,-7.094635783999999,1.531809252,-0.689924449,1.514451029,1.0251975,1.708088915,120.374146,20.111546,11.288986,21.103834,20.444637,18.909666,2.194168,1.0072011,1395.58227383563,1.0,1.0,1.0,65.14854357549017,-437.5328613718843,-22.356231877855464,17.970764394072575,-48.357298240799295
78806060,spec-56249-GAC079N24M1_sp06-060,81.810268,23.749058,182.17632403039764,-6.254702063830918,-9.0,3752.0,4.71,-0.9,21.6,0,0.75650148,0.84081442,0.679777084,0.847777485,0.8155450559999999,0.733638846,0.612564816,0.815428281,0.640603465,lamost,2.699383553,0.211838406,-12.16645579,0.28303317,5.7467450589999975,0.227126489,2.0054362,1.087593621,609.8742,17.421454999999998,85.9982,18.791664,213.01205,16.247326,2.5443382000000003,1.0250291,370.17533132832494,1.0,1.0,1.0,25.2973129479546,-25.3301587242347,20.69305664939724,32.774444523253194,-3.986720815039295
1400706115515213824,spSpec-52674-1244-315,81.933323,-1.1437768,204.10227263360719,-19.08137951719052,-13.0,3642.0,5.18,-0.32,13.0,2,0.6893339909999999,0.8456267709999999,0.513718511,0.710019053,0.64104827,0.73017335,0.704237033,0.752584377,0.689628267,sdss,0.8509967509999999,0.551491054,-11.15112927,0.894536125,-11.37752938,0.7945397129999999,0.989237,0.490776386,172.30992,19.604532,6.5305480000000005,20.762604,33.15356,18.523718,2.2388859,0.99100953,1142.27508416466,1.0,1.0,0.0,87.23601263185417,-358.42318394622146,57.29279361828666,5.003968212369513,-66.3977261121195
1400694845521029120,spSpec-52674-1244-274,82.264524,-1.0367195,204.16918769461878,-18.73916860398688,23.0,3400.0,5.0,0.28,10.9,5,0.568170182,0.9080961259999999,0.343026266,0.532157897,0.421528568,0.771270972,0.7690522209999999,0.7746475759999999,0.7344578079999999,sdss,1.164188921,0.6491350020000001,-0.944917221,1.213753658,-2.625278853,1.075309114,1.5085111,0.903218388,148.72592,19.905388000000002,5.205058599999999,21.121230999999998,32.608837,18.584,2.5372314,1.0121853,953.9056055187268,1.0,1.0,0.0,25.90081521188099,-291.4518142319774,-2.2428398586205525,-2.968420769263915,-8.921728134324743
507187,spec-55859-M5904_sp07-187,82.344826,27.573526,179.23505061362545,-3.749772697238256,6.0,3967.0,5.44,-0.06,28.8,0,0.706992855,0.874007231,0.712313379,0.911034818,0.869581175,0.734695784,0.5391840139999999,0.810185635,0.5990020770000001,lamost,2.892315008,0.08752805699999999,1.746846045,0.150176842,-10.61870834,0.11419068,1.1220428,1.0328549759999999,1036.0187,16.734935999999998,87.08211,18.093771,398.56207,15.578028,2.5157432999999996,0.9327402,342.833247810285,1.0,1.0,1.0,18.345845459810672,-7.421467304221514,5.824372402759902,-3.6674178954798986,-0.2126975691495012
1400758892073347072,spSpec-52674-1244-507,82.412903,0.9650112,202.3953151921246,-17.64865658296932,-35.0,3438.0,5.23,-0.27,10.8,3,0.620115523,0.81587135,0.39991566799999995,0.642653984,0.559271501,0.698887644,0.690419263,0.7015479240000001,0.666890955,sdss,-0.044165135,0.8423382009999999,-0.7682785109999999,1.213550231,1.022921462,1.224484943,7.239275,7.62060406,129.11772,19.815417999999998,13.818904999999999,21.016932999999998,40.50311,18.556445999999998,2.4604874,1.3425338,1567.0811830204098,1.0,1.0,0.0,36.67280017704355,-460.1066517979713,39.09050187607235,33.95380754170546,16.733493005699252
1400757517683812352,spSpec-52674-1244-502,82.619788,0.9769175,202.4893263502404,-17.461849583842312,-12.0,3700.0,5.21,-0.0,10.4,2,0.512919143,0.783644655,0.49418507100000003,0.71603544,0.604904613,0.7867349220000001,0.760763051,0.8085899240000001,0.744049813,sdss,1.4853836790000001,0.57517474,0.587656234,1.004980493,-7.806503957,0.90311769,0.11370301,0.0,156.73508999999999,19.859995,5.3741817,20.886082000000002,22.930801000000002,18.707773,2.1783085,0.94078726,755.0694284821982,1.0,1.0,0.0,30.61027292088223,-211.5744057047196,34.93854087132025,-5.464969236841627,-0.1828219176133264
19705139,spec-55918-GAC_082N29_M1_sp05-139,82.771401,28.116645,178.98728683694588,-3.1365201930307864,-88.0,3843.0,4.94,-0.75,21.0,0,0.720298546,0.897866857,0.7519928029999999,0.921684084,0.93439826,0.470014294,0.308395673,0.4996153720000001,0.360865316,lamost,2.087866274,0.134942439,4.978879244,0.252369863,-0.780469095,0.199043545,0.58977604,0.41597420399999996,763.74176,17.366293,63.212734,18.63925,96.55946999999999,16.259016,2.3802338,0.94562227,475.48213402667085,1.0,1.0,1.0,89.1863747133593,-11.016153843275859,98.81787041571337,3.076368967461459,20.509430964775426
424416153,spec-57435-GAC084N44B1_sp16-153,82.894659,45.590561,164.38239169595957,6.493227179412331,14.0,3803.0,5.08,-0.47,7.4,1,0.6876791529999999,0.8392107,0.643354427,0.856957392,0.820450847,0.658279415,0.563319496,0.728353696,0.582424481,lamost,3.5434500489999996,0.056220815,-1.948403558,0.09279574,-17.42158118,0.07174171,3.7559042000000002,2.553670803,1917.9379,15.647215,288.77727999999996,16.65201,552.7692,14.628392999999999,2.0236168,1.0999854,280.041594664191,1.0,1.0,0.0,27.398359695090214,46.66856375768438,-9.199409498440742,-0.8539499428526636,-5.678749470262392
1400784455718692864,spSpec-52674-1244-600,82.945843,0.8267424,202.79199806725143,-17.248824789865424,35.0,3637.0,4.89,-0.54,9.2,2,0.709388125,0.839490553,0.513193636,0.749539208,0.635414504,0.7910427879999999,0.756470445,0.822559184,0.74373503,sdss,1.5294161530000001,1.114758346,-1.961296736,2.452492936,4.352061916,2.0915738569999998,1.0008546999999999,0.04481207,104.01427,20.088781,2.1454017000000003,21.142857,29.855345,18.928759,2.214098,0.99972475,960.6615069135061,1.0,1.0,0.0,41.159204833610794,-269.8575916660479,-28.53869651611125,19.089476535782467,-1.464272889502416
1401818289914537984,spSpec-53770-1245-265,83.315117,-0.2145209,203.93475508248451,-17.423895256908907,29.0,3800.0,5.12,0.0,8.5,1,0.8947722770000001,0.91335687,0.652892479,0.837607146,0.804284628,0.69782759,0.601920153,0.7705631690000001,0.620059175,sdss,0.30868664,1.3459332640000001,0.779528465,1.605760843,-5.201813163,2.2147584890000003,0.22375952,0.0,98.743866,19.817818,4.9953046,20.990334,42.64299000000001,18.516071,2.4742622000000005,0.93517965,1323.4432459259401,1.0,1.0,0.0,43.8389085401037,-381.2909708549822,1.5979224406416996,-25.91495961794757,-12.134516519736463
424411017,spec-57435-GAC084N44B1_sp11-017,83.624876,46.076852,164.24329374483582,7.183334179226147,-84.0,4500.0,3.85,-0.5,5.6,0,0.7800142170000001,0.938816896,0.7624606629999999,0.8952806520000001,0.9720543840000001,0.184448849,0.125999403,0.199165167,0.144728325,lamost,1.9681862980000002,0.056802343,-12.09919606,0.08770002199999999,-8.558092826000001,0.073155088,1.2746378999999999,0.0,2351.8806,15.893889999999999,296.6412,16.671482,810.6651,15.025795,1.6456871,1.0566864,501.32748179890405,1.0,1.0,1.0,91.16787537273588,77.68797084491463,86.63646515895405,-11.086989512453906,-38.15567685844501
61614221,spec-56207-GAC085N33B1_sp14-221,83.625346,34.018397,174.43564770851884,0.6928972527519961,-17.0,3400.0,4.55,-1.0,14.2,2,0.39620502399999996,0.584926093,0.44292968,0.769332343,0.630482739,0.7381526999999999,0.713512362,0.758976419,0.697966509,lamost,5.4982015529999995,0.058195193,46.71687196,0.098597695,-56.27154421,0.077515476,4.035949,3.1142526160000004,1461.7397,15.337403,147.49767,16.45502,332.1041,14.293073999999999,2.1619473,1.1293427,180.96059174413296,1.0,1.0,0.0,65.12620767239325,17.188360116502643,22.53720038896043,-51.456832207167714,14.552529696503385
